tid,trening per uke,alder,klasse,løpsted
0:29:56,12,25,dame,Bergen
0:49:35,2,25,dame,Oslo
0:48:05,2,34,dame,Tromsø
0:45:59,3,39,herre,Kristiansand
0:44:27,5,28,dame,Kristiansand
0:37:03,4,33,herre,Kristiansand
0:44:39,4,40,dame,Kristiansand
0:42:22,7,41,dame,Tromsø
0:32:26,14,33,dame,Bergen
0:50:10,6,41,dame,Kristiansand
0:28:42,8,56,herre,Bergen
0:41:58,10,38,dame,Grimstad
0:43:58,6,32,dame,Kristiansand
0:32:30,6,25,herre,Tromsø
0:49:19,1,54,dame,Kristiansand
0:19:54,6,29,herre,Bergen
0:36:51,3,26,herre,Bergen
0:21:07,6,38,herre,Grimstad
0:36:54,8,44,dame,Bergen
0:35:53,3,38,herre,Grimstad
0:43:15,3,43,dame,Kristiansand
0:54:34,4,50,dame,Oslo
0:51:33,2,40,dame,Oslo
0:48:16,4,63,dame,Tromsø
0:37:29,11,28,dame,Bergen
0:24:01,7,24,herre,Oslo
0:31:13,3,32,herre,Kristiansand
0:39:31,2,22,dame,Oslo
0:46:51,2,28,herre,Kristiansand
0:32:54,3,51,herre,Kristiansand
0:37:17,5,22,herre,Kristiansand
0:44:38,2,31,dame,Grimstad
0:57:44,6,73,dame,Kristiansand
0:36:25,4,38,dame,Oslo
0:48:33,2,39,herre,Bergen
0:29:31,3,19,herre,Grimstad
0:35:37,3,21,dame,Bergen
0:45:13,3,33,herre,Kristiansand
0:56:47,1,58,herre,Tromsø
0:43:16,2,19,herre,Kristiansand
0:43:30,6,45,dame,Grimstad
0:37:31,7,52,dame,Grimstad
0:32:56,7,34,herre,Oslo
0:27:55,1,32,herre,Tromsø
0:43:41,12,59,dame,Oslo
0:44:01,6,32,dame,Tromsø
0:42:23,4,39,herre,Tromsø
0:43:46,5,24,dame,Kristiansand
0:43:23,2,21,herre,Kristiansand
0:46:18,1,65,herre,Kristiansand
0:28:14,10,27,herre,Grimstad
0:38:29,10,36,herre,Kristiansand
0:47:37,2,19,dame,Grimstad
0:41:00,5,27,dame,Bergen
0:35:59,8,35,dame,Bergen
0:50:12,3,69,herre,Kristiansand
0:36:13,10,46,herre,Grimstad
0:42:04,4,41,dame,Oslo
0:39:21,3,29,herre,Bergen
0:38:11,2,52,dame,Tromsø
0:49:00,3,34,dame,Tromsø
0:46:06,2,32,herre,Kristiansand
0:50:22,3,35,dame,Oslo
0:43:32,3,24,dame,Oslo
0:32:10,2,29,herre,Grimstad
0:40:02,5,49,dame,Grimstad
0:45:01,1,42,dame,Tromsø
0:34:24,3,50,herre,Bergen
0:51:42,2,35,dame,Kristiansand
0:37:53,1,25,herre,Grimstad
0:32:26,4,42,herre,Oslo
0:31:59,11,39,dame,Tromsø
0:39:07,11,18,dame,Oslo
0:27:54,10,32,herre,Kristiansand
0:53:02,4,58,dame,Bergen
0:36:20,3,28,herre,Oslo
0:27:39,6,40,herre,Kristiansand
0:56:31,4,34,dame,Grimstad
0:42:07,3,45,herre,Bergen
0:36:07,7,20,dame,Tromsø
0:42:45,5,67,herre,Grimstad
0:41:14,13,55,dame,Oslo
0:45:58,3,49,herre,Kristiansand
0:36:08,7,40,herre,Bergen
0:37:47,4,53,herre,Kristiansand
0:43:17,9,51,dame,Grimstad
0:23:21,3,46,herre,Bergen
0:47:54,4,21,dame,Grimstad
0:36:18,4,18,dame,Kristiansand
0:42:12,4,48,herre,Bergen
0:44:15,10,57,herre,Kristiansand
0:35:00,2,45,dame,Tromsø
0:33:09,3,47,herre,Kristiansand
0:42:21,3,23,herre,Oslo
0:47:45,3,27,dame,Kristiansand
0:37:02,3,28,herre,Oslo
0:47:49,4,40,dame,Oslo
0:38:08,3,27,herre,Grimstad
0:38:34,6,60,herre,Oslo
0:47:38,3,27,dame,Oslo
0:40:22,4,34,dame,Bergen
0:52:57,5,39,herre,Kristiansand
0:40:30,11,64,herre,Oslo
0:49:25,3,33,dame,Bergen
0:49:19,2,33,dame,Tromsø
0:46:12,3,63,herre,Tromsø
0:32:40,4,32,herre,Tromsø
0:46:08,3,32,dame,Oslo
0:55:58,1,37,dame,Kristiansand
0:36:35,4,45,dame,Oslo
0:34:42,1,54,herre,Oslo
0:42:03,4,42,dame,Oslo
0:31:12,3,32,herre,Oslo
0:44:48,4,61,herre,Oslo
0:33:46,10,44,dame,Oslo
0:44:35,3,30,herre,Tromsø
0:27:25,5,23,herre,Tromsø
0:54:04,2,31,dame,Oslo
0:36:16,2,31,dame,Kristiansand
0:54:22,4,61,herre,Kristiansand
0:52:10,4,63,dame,Tromsø
0:59:40,1,69,dame,Bergen
0:29:40,9,47,herre,Tromsø
0:51:13,2,36,dame,Oslo
0:35:43,4,22,herre,Bergen
0:28:03,4,44,dame,Grimstad
0:45:38,3,41,herre,Tromsø
0:23:40,2,33,herre,Oslo
0:28:37,3,57,herre,Grimstad
0:40:46,3,51,dame,Bergen
0:29:55,5,21,herre,Tromsø
0:43:32,4,35,dame,Oslo
0:57:51,3,63,dame,Bergen
0:45:37,6,39,dame,Bergen
0:40:10,3,42,herre,Oslo
0:40:26,3,36,herre,Grimstad
0:34:56,5,33,dame,Grimstad
0:39:16,3,42,herre,Oslo
0:34:14,1,23,herre,Bergen
0:29:30,13,40,dame,Grimstad
0:50:19,4,51,dame,Tromsø
0:50:58,3,30,dame,Kristiansand
0:46:18,2,56,herre,Kristiansand
0:34:02,3,23,herre,Oslo
0:51:42,3,62,dame,Grimstad
0:53:24,1,58,dame,Grimstad
0:49:45,4,46,dame,Bergen
0:46:20,2,39,dame,Tromsø
0:42:30,4,33,dame,Tromsø
0:32:36,7,33,herre,Grimstad
0:32:53,4,34,herre,Grimstad
0:36:50,4,33,herre,Tromsø
0:31:53,7,63,herre,Grimstad
0:55:58,3,69,herre,Kristiansand
0:47:05,1,33,herre,Tromsø
0:28:12,11,65,herre,Bergen
0:48:22,4,45,dame,Tromsø
0:52:32,1,53,herre,Grimstad
0:49:39,3,39,dame,Grimstad
0:38:29,9,31,dame,Grimstad
0:18:17,9,28,herre,Grimstad
0:44:20,3,43,herre,Grimstad
0:35:15,4,28,herre,Grimstad
0:35:04,3,45,dame,Kristiansand
0:36:49,4,25,dame,Bergen
0:31:34,10,19,dame,Bergen
0:41:02,3,44,dame,Bergen
0:58:18,4,46,dame,Tromsø
0:37:52,3,34,herre,Bergen
0:40:42,5,40,dame,Oslo
0:58:59,1,48,dame,Tromsø
0:41:34,3,48,herre,Grimstad
0:42:30,2,58,herre,Kristiansand
0:22:28,3,21,herre,Tromsø
0:52:04,9,75,herre,Oslo
0:34:10,9,37,dame,Tromsø
0:33:58,2,37,herre,Oslo
0:49:35,3,53,dame,Oslo
0:43:44,3,52,herre,Oslo
0:18:25,4,35,herre,Grimstad
0:54:56,1,64,herre,Tromsø
0:46:54,5,69,herre,Grimstad
0:34:01,6,26,dame,Kristiansand
0:33:02,10,55,herre,Tromsø
0:47:46,7,54,herre,Grimstad
0:51:24,2,41,dame,Bergen
0:41:14,4,31,dame,Oslo
0:45:18,2,43,herre,Kristiansand
0:27:08,6,51,herre,Oslo
0:46:06,3,29,dame,Kristiansand
0:50:53,1,55,herre,Kristiansand
0:34:53,4,35,dame,Tromsø
0:47:37,8,20,herre,Bergen
0:53:51,1,41,dame,Grimstad
0:59:30,3,48,dame,Oslo
0:47:00,3,23,dame,Oslo
0:36:26,11,25,dame,Bergen
0:42:23,5,38,dame,Kristiansand
0:54:34,1,57,dame,Grimstad
0:52:13,4,42,dame,Tromsø
0:45:48,2,27,dame,Kristiansand
0:43:58,1,38,dame,Kristiansand
0:39:24,6,60,herre,Bergen
0:56:30,1,21,dame,Kristiansand
0:37:24,6,20,dame,Kristiansand
0:48:06,3,62,herre,Kristiansand
0:51:38,2,28,dame,Bergen
0:38:08,10,32,dame,Kristiansand
0:30:35,11,22,herre,Bergen
0:33:32,3,42,herre,Kristiansand
0:43:55,5,34,dame,Bergen
0:51:52,2,36,dame,Kristiansand
0:31:06,4,24,herre,Kristiansand
0:38:30,3,45,herre,Bergen
0:38:39,11,21,dame,Tromsø
0:44:29,2,61,dame,Bergen
0:44:56,3,32,dame,Grimstad
0:40:14,3,48,herre,Tromsø
0:53:33,3,64,dame,Oslo
0:38:52,3,29,herre,Kristiansand
0:42:48,10,70,herre,Kristiansand
0:47:00,2,67,dame,Oslo
0:27:01,9,40,herre,Bergen
0:55:49,1,20,dame,Kristiansand
0:49:46,6,62,dame,Tromsø
0:36:52,3,46,herre,Grimstad
0:40:13,3,33,dame,Oslo
0:37:54,2,59,herre,Tromsø
0:52:45,10,53,dame,Bergen
0:49:18,5,62,herre,Kristiansand
0:47:48,1,32,dame,Tromsø
0:46:37,3,53,herre,Kristiansand
0:35:28,10,45,dame,Tromsø
0:40:53,5,30,herre,Grimstad
0:52:09,7,62,dame,Bergen
0:40:10,3,34,herre,Grimstad
0:39:45,10,23,dame,Bergen
0:47:53,1,27,dame,Kristiansand
0:51:03,1,19,dame,Grimstad
0:48:01,3,43,dame,Kristiansand
0:51:52,3,21,dame,Bergen
0:50:04,1,48,dame,Grimstad
0:58:47,1,76,herre,Bergen
0:34:02,3,31,herre,Kristiansand
0:45:42,3,51,herre,Kristiansand
0:35:02,3,38,herre,Kristiansand
0:35:28,6,31,dame,Kristiansand
0:43:45,2,35,dame,Bergen
0:49:14,2,23,dame,Oslo
0:25:20,8,25,herre,Kristiansand
0:23:58,10,33,herre,Tromsø
0:41:39,7,56,herre,Grimstad
0:40:12,3,30,herre,Tromsø
0:51:34,3,38,dame,Grimstad
0:25:48,4,37,herre,Kristiansand
0:55:03,2,19,dame,Grimstad
0:48:20,3,48,dame,Bergen
0:46:57,3,30,dame,Tromsø
0:50:22,2,26,herre,Grimstad
0:40:46,2,43,herre,Tromsø
0:38:26,5,24,dame,Kristiansand
0:46:04,4,76,herre,Oslo
0:49:42,1,22,dame,Grimstad
0:42:41,8,55,herre,Oslo
0:44:38,2,29,herre,Kristiansand
0:31:41,3,47,herre,Tromsø
0:24:47,8,40,herre,Oslo
0:27:46,10,34,herre,Tromsø
0:51:41,6,31,dame,Grimstad
0:44:15,2,49,herre,Kristiansand
0:47:23,1,46,herre,Oslo
0:33:15,4,36,herre,Bergen
0:28:20,9,45,dame,Tromsø
0:41:58,5,23,dame,Kristiansand
0:48:36,5,60,dame,Kristiansand
0:35:42,3,52,herre,Bergen
0:43:22,5,61,herre,Grimstad
0:34:21,7,41,herre,Kristiansand
0:40:07,7,55,dame,Bergen
0:48:41,3,47,dame,Oslo
0:53:38,3,51,dame,Bergen
0:38:03,14,18,dame,Tromsø
0:55:57,3,62,dame,Oslo
0:37:30,5,54,herre,Kristiansand
0:45:41,3,19,dame,Tromsø
0:47:31,3,32,dame,Tromsø
0:29:21,3,33,herre,Oslo
0:52:34,8,68,dame,Grimstad
0:29:01,12,27,dame,Oslo
0:40:12,3,39,dame,Tromsø
0:26:10,5,30,herre,Grimstad
0:54:49,2,29,dame,Grimstad
0:38:29,2,32,herre,Kristiansand
0:39:58,5,48,dame,Kristiansand
0:41:53,4,53,herre,Tromsø
0:41:33,3,40,dame,Kristiansand
0:33:59,3,40,herre,Tromsø
0:24:49,7,32,herre,Bergen
0:48:21,3,77,herre,Bergen
0:58:54,1,56,dame,Kristiansand
0:33:33,3,52,herre,Kristiansand
0:52:04,7,49,dame,Bergen
0:25:46,5,27,herre,Kristiansand
0:42:23,4,41,dame,Oslo
0:43:36,3,27,dame,Kristiansand
0:41:16,3,27,dame,Oslo
0:44:52,1,42,dame,Bergen
0:40:10,3,33,dame,Bergen
0:59:33,3,45,dame,Grimstad
0:38:55,4,27,dame,Bergen
0:43:35,3,21,herre,Grimstad
0:53:36,1,28,dame,Oslo
0:59:15,3,64,dame,Bergen
0:35:38,12,34,herre,Kristiansand
0:35:53,5,55,herre,Grimstad
0:46:04,3,25,herre,Bergen
0:33:19,1,30,herre,Oslo
0:40:36,8,37,herre,Kristiansand
0:55:52,3,51,dame,Kristiansand
0:53:05,3,59,dame,Kristiansand
0:33:21,1,25,herre,Bergen
0:42:16,3,50,herre,Tromsø
0:31:19,3,46,herre,Oslo
0:44:44,3,48,herre,Oslo
0:38:19,4,51,herre,Grimstad
0:35:44,3,34,herre,Grimstad
0:17:18,3,44,herre,Kristiansand
0:36:10,11,53,herre,Grimstad
0:31:54,3,46,herre,Tromsø
0:43:53,3,40,herre,Tromsø
0:44:58,4,27,dame,Tromsø
0:43:14,7,37,herre,Tromsø
0:38:01,5,39,dame,Bergen
0:35:43,5,22,herre,Tromsø
0:27:21,11,29,herre,Grimstad
0:42:54,5,35,dame,Kristiansand
0:42:11,9,57,dame,Grimstad
0:51:54,2,58,dame,Oslo
0:20:58,13,30,herre,Tromsø
0:45:08,6,67,herre,Bergen
0:56:08,2,61,herre,Kristiansand
0:44:34,4,22,herre,Tromsø
0:36:26,10,40,dame,Bergen
0:24:54,9,26,herre,Grimstad
0:33:01,12,41,dame,Kristiansand
0:46:30,6,60,dame,Kristiansand
0:41:27,3,23,herre,Tromsø
0:46:31,5,55,dame,Bergen
0:37:07,3,25,herre,Kristiansand
0:27:19,12,23,herre,Oslo
0:41:00,1,46,herre,Grimstad
0:31:35,6,46,herre,Grimstad
0:57:43,2,57,dame,Oslo
0:35:27,5,22,herre,Tromsø
0:42:31,3,51,dame,Bergen
0:42:14,2,34,herre,Oslo
0:45:55,2,57,herre,Tromsø
0:45:34,3,34,dame,Bergen
0:45:14,6,48,herre,Bergen
0:50:43,3,44,dame,Tromsø
0:52:33,3,80,herre,Oslo
0:51:47,5,58,dame,Kristiansand
0:46:14,10,54,dame,Oslo
0:41:34,5,27,dame,Bergen
0:42:25,3,27,dame,Tromsø
0:37:30,11,25,dame,Tromsø
0:53:09,7,78,herre,Tromsø
0:39:33,5,44,dame,Grimstad
0:46:33,3,48,dame,Bergen
0:28:53,9,21,dame,Kristiansand
0:27:45,9,22,dame,Bergen
0:38:16,4,36,herre,Grimstad
0:56:35,1,57,dame,Grimstad
0:53:23,3,59,dame,Kristiansand
0:41:48,3,57,herre,Oslo
0:36:22,3,47,herre,Oslo
0:32:02,5,40,herre,Tromsø
0:45:04,3,37,dame,Oslo
0:36:09,4,31,herre,Kristiansand
0:45:53,4,44,herre,Bergen
0:47:41,1,33,dame,Bergen
0:41:40,3,20,dame,Kristiansand
0:34:23,4,31,herre,Oslo
0:46:54,3,37,dame,Bergen
0:52:04,1,35,dame,Oslo
0:38:46,5,29,herre,Grimstad
0:26:56,4,26,herre,Grimstad
0:28:23,11,25,dame,Kristiansand
0:38:13,4,56,herre,Tromsø
0:42:51,2,35,dame,Grimstad
0:38:04,1,45,herre,Kristiansand
0:36:00,1,28,herre,Kristiansand
0:55:13,3,70,herre,Bergen
0:54:39,3,53,herre,Bergen
0:43:35,4,52,dame,Tromsø
0:30:31,11,46,herre,Kristiansand
0:58:00,6,63,herre,Grimstad
0:32:45,6,23,herre,Grimstad
0:45:50,3,29,dame,Tromsø
0:42:14,4,38,dame,Kristiansand
0:36:58,10,24,herre,Kristiansand
0:34:18,13,38,dame,Kristiansand
0:57:24,1,65,herre,Oslo
0:42:12,6,51,dame,Grimstad
0:36:08,4,20,dame,Oslo
0:51:53,5,61,herre,Tromsø
0:43:18,7,68,herre,Kristiansand
0:38:55,2,42,herre,Tromsø
0:39:23,5,40,dame,Grimstad
0:37:47,4,22,dame,Tromsø
0:47:53,11,76,herre,Oslo
0:53:49,3,30,dame,Bergen
0:52:14,3,73,herre,Kristiansand
0:43:31,1,36,herre,Bergen
0:48:54,5,28,dame,Oslo
0:54:28,3,46,dame,Tromsø
0:40:54,3,27,dame,Grimstad
0:44:31,9,47,dame,Grimstad
0:46:12,3,25,dame,Oslo
0:52:02,3,53,dame,Oslo
0:38:23,2,54,herre,Bergen
0:43:56,2,18,herre,Grimstad
0:59:56,2,50,dame,Kristiansand
0:31:29,8,18,herre,Oslo
0:39:28,2,19,herre,Tromsø
0:25:30,8,40,herre,Grimstad
0:49:03,3,32,dame,Oslo
0:24:13,6,40,herre,Bergen
0:33:44,5,55,herre,Kristiansand
0:25:40,3,27,herre,Bergen
0:36:32,10,35,dame,Oslo
0:53:53,5,62,dame,Bergen
0:31:22,5,20,herre,Oslo
0:33:00,3,25,herre,Bergen
0:57:36,10,75,dame,Grimstad
0:20:43,8,41,herre,Tromsø
0:57:20,2,61,herre,Tromsø
0:33:14,3,54,herre,Tromsø
0:56:34,3,64,herre,Tromsø
0:40:48,5,50,dame,Oslo
0:22:21,7,27,herre,Grimstad
0:54:07,2,47,dame,Bergen
0:30:04,4,27,herre,Kristiansand
0:33:42,3,38,herre,Tromsø
0:33:39,4,45,herre,Grimstad
0:53:42,1,35,dame,Bergen
0:43:21,3,19,dame,Oslo
0:31:23,4,22,herre,Grimstad
0:34:26,5,45,dame,Bergen
0:38:24,1,45,herre,Kristiansand
0:46:59,5,35,dame,Tromsø
0:47:21,11,56,dame,Grimstad
0:28:51,2,36,herre,Bergen
0:39:29,2,28,herre,Grimstad
0:42:48,1,20,dame,Oslo
0:32:43,3,44,herre,Bergen
0:42:05,4,61,herre,Tromsø
0:30:29,13,45,dame,Grimstad
0:41:13,5,28,dame,Tromsø
0:47:33,2,49,dame,Oslo
0:34:40,4,60,herre,Tromsø
0:40:56,11,28,herre,Oslo
0:38:44,10,45,herre,Bergen
0:26:39,11,37,herre,Oslo
0:49:28,2,42,dame,Bergen
0:45:02,5,67,herre,Bergen
0:45:09,3,21,dame,Grimstad
0:45:20,2,26,dame,Oslo
0:36:54,3,35,herre,Kristiansand
0:44:49,6,27,dame,Tromsø
0:38:12,2,20,dame,Oslo
0:39:41,3,28,herre,Oslo
0:31:33,5,55,herre,Bergen
0:33:17,6,41,herre,Tromsø
0:56:03,6,54,dame,Tromsø
0:40:43,7,32,dame,Kristiansand
0:40:25,1,21,herre,Oslo
0:22:55,11,19,herre,Oslo
0:42:50,3,52,dame,Tromsø
0:40:15,3,39,herre,Kristiansand
0:27:28,3,45,herre,Tromsø
0:28:55,12,38,dame,Kristiansand
0:36:43,5,52,herre,Grimstad
0:40:45,2,66,herre,Bergen
0:37:19,5,28,dame,Tromsø
0:40:43,4,31,dame,Oslo
0:42:28,10,43,dame,Bergen
0:49:04,2,35,dame,Tromsø
0:51:44,3,57,dame,Kristiansand
0:30:19,6,36,herre,Tromsø
0:30:31,3,51,herre,Kristiansand
0:38:51,2,32,herre,Tromsø
0:36:15,13,30,dame,Tromsø
0:51:10,2,37,dame,Grimstad
0:48:37,2,60,dame,Oslo
0:46:24,1,62,herre,Bergen
0:47:20,3,27,herre,Tromsø
0:36:35,3,52,herre,Kristiansand
0:56:03,2,32,dame,Kristiansand
0:53:17,4,44,dame,Bergen
0:22:45,4,53,herre,Grimstad
0:50:21,4,62,herre,Oslo
0:50:55,2,39,dame,Oslo
0:27:41,4,25,herre,Grimstad
0:38:37,3,30,herre,Oslo
0:45:38,9,46,dame,Tromsø
0:38:12,8,51,dame,Oslo
0:41:02,3,25,dame,Grimstad
0:28:21,7,51,herre,Kristiansand
0:43:17,2,48,dame,Grimstad
0:40:48,3,38,dame,Oslo
0:32:16,4,40,dame,Grimstad
0:26:32,4,32,herre,Kristiansand
0:29:59,6,27,herre,Grimstad
0:31:05,4,55,herre,Grimstad
0:31:36,6,32,dame,Bergen
0:46:24,4,65,herre,Grimstad
0:50:58,5,71,herre,Bergen
0:29:30,6,34,herre,Oslo
0:33:33,6,24,dame,Oslo
0:53:21,1,56,dame,Grimstad
0:51:38,2,68,herre,Grimstad
0:48:47,1,38,dame,Grimstad
0:32:09,9,41,dame,Grimstad
0:30:24,9,49,herre,Oslo
0:34:58,5,39,dame,Bergen
0:48:57,3,50,dame,Oslo
0:35:07,3,45,herre,Kristiansand
0:42:34,1,40,herre,Oslo
0:30:25,8,33,herre,Tromsø
0:45:12,4,50,dame,Bergen
0:33:07,3,23,herre,Oslo
0:31:57,9,36,dame,Grimstad
0:28:16,5,39,herre,Bergen
0:39:10,4,19,herre,Kristiansand
0:34:28,7,44,dame,Grimstad
0:45:45,3,64,herre,Bergen
0:31:13,2,43,herre,Kristiansand
0:58:33,1,42,dame,Oslo
0:47:06,2,54,herre,Bergen
0:42:41,10,19,dame,Tromsø
0:48:59,2,29,herre,Bergen
0:33:46,10,36,herre,Kristiansand
0:25:35,6,20,herre,Bergen
0:34:04,11,64,herre,Tromsø
0:34:23,4,24,herre,Bergen
0:41:34,4,23,dame,Oslo
0:37:37,10,30,dame,Tromsø
0:34:42,8,46,herre,Tromsø
0:43:32,5,37,dame,Kristiansand
0:35:20,3,30,herre,Kristiansand
0:41:34,3,45,herre,Tromsø
0:44:23,3,22,dame,Tromsø
0:32:08,9,27,dame,Bergen
0:40:21,3,42,dame,Oslo
0:50:25,2,31,dame,Oslo
0:50:39,2,39,dame,Bergen
0:44:30,2,47,herre,Tromsø
0:25:44,10,43,herre,Tromsø
0:31:40,11,21,herre,Bergen
0:51:22,10,72,herre,Tromsø
0:52:52,1,30,dame,Tromsø
0:35:07,9,33,dame,Kristiansand
0:28:59,2,27,herre,Kristiansand
0:42:01,9,71,herre,Tromsø
0:45:19,3,29,herre,Oslo
0:34:59,3,38,herre,Tromsø
0:38:43,3,38,herre,Bergen
0:47:09,5,18,dame,Bergen
0:38:33,10,63,herre,Oslo
0:40:51,3,39,herre,Kristiansand
0:41:40,3,56,herre,Tromsø
0:46:29,3,41,herre,Oslo
0:42:55,1,34,herre,Grimstad
0:23:59,9,31,herre,Oslo
0:47:47,4,21,dame,Tromsø
0:28:05,4,18,herre,Bergen
0:40:20,4,26,dame,Grimstad
0:43:19,3,42,dame,Oslo
0:44:14,3,39,dame,Bergen
0:53:10,1,49,dame,Grimstad
0:53:37,3,66,herre,Tromsø
0:46:12,4,24,herre,Oslo
0:38:42,1,38,herre,Kristiansand
0:28:46,5,52,herre,Bergen
0:47:04,3,59,dame,Kristiansand
0:46:04,3,53,herre,Kristiansand
0:41:28,7,57,dame,Tromsø
0:49:21,3,69,herre,Bergen
0:29:39,13,29,herre,Tromsø
0:49:25,3,53,dame,Oslo
0:53:34,3,24,dame,Grimstad
0:37:34,1,28,herre,Kristiansand
0:50:25,3,54,herre,Kristiansand
0:42:59,4,33,dame,Tromsø
0:28:59,10,41,herre,Oslo
0:40:41,5,32,dame,Tromsø
0:22:15,12,44,herre,Grimstad
0:44:45,5,49,dame,Kristiansand
0:43:31,4,23,dame,Kristiansand
0:47:19,3,31,dame,Tromsø
0:40:25,3,37,dame,Oslo
0:48:49,2,18,dame,Tromsø
0:49:01,5,24,dame,Oslo
0:42:44,3,27,dame,Tromsø
0:55:01,4,55,dame,Grimstad
0:52:01,3,37,dame,Oslo
0:34:24,3,26,herre,Oslo
0:57:27,2,74,herre,Bergen
0:39:42,4,40,dame,Grimstad
0:39:43,5,56,herre,Kristiansand
0:26:48,7,29,herre,Bergen
0:43:00,5,48,herre,Bergen
0:42:59,2,31,dame,Oslo
0:28:23,11,31,herre,Grimstad
0:29:49,4,42,herre,Kristiansand
0:59:03,2,71,herre,Kristiansand
0:37:39,3,62,herre,Tromsø
0:42:20,5,28,dame,Grimstad
0:18:15,5,19,herre,Kristiansand
0:32:09,5,65,herre,Oslo
0:28:09,9,40,herre,Oslo
0:36:15,4,52,herre,Bergen
0:38:31,3,56,dame,Grimstad
0:22:59,7,26,herre,Grimstad
0:35:47,4,49,herre,Tromsø
0:39:13,8,27,dame,Grimstad
0:48:23,3,53,dame,Bergen
0:50:32,5,24,dame,Tromsø
0:38:43,7,20,dame,Bergen
0:44:15,3,45,herre,Tromsø
0:41:16,3,61,herre,Tromsø
0:38:40,1,27,herre,Kristiansand
0:47:01,3,46,dame,Kristiansand
0:37:32,3,42,herre,Grimstad
0:36:42,1,49,herre,Bergen
0:42:15,3,44,herre,Oslo
0:44:42,3,41,dame,Bergen
0:42:59,5,39,dame,Bergen
0:35:41,1,27,herre,Bergen
0:42:49,10,39,dame,Grimstad
0:30:48,3,38,herre,Oslo
0:50:26,4,44,dame,Tromsø
0:52:44,3,33,dame,Kristiansand
0:38:53,4,25,dame,Grimstad
0:36:31,3,26,herre,Oslo
0:53:24,3,67,herre,Kristiansand
0:39:41,7,31,dame,Bergen
0:33:59,2,40,herre,Bergen
0:40:05,3,44,dame,Oslo
0:42:20,4,36,dame,Grimstad
0:40:10,4,27,dame,Bergen
0:55:40,2,58,dame,Bergen
0:39:46,9,50,herre,Kristiansand
0:30:05,11,22,herre,Tromsø
0:59:38,9,75,dame,Bergen
0:33:37,9,39,herre,Tromsø
0:33:08,5,34,herre,Tromsø
0:41:15,1,27,herre,Grimstad
0:48:17,8,54,dame,Oslo
0:40:54,3,50,herre,Tromsø
0:45:26,3,27,dame,Grimstad
0:53:50,1,51,dame,Bergen
0:40:33,3,27,dame,Tromsø
0:39:04,6,21,dame,Grimstad
0:39:15,3,27,herre,Kristiansand
0:32:38,3,49,herre,Grimstad
0:48:21,4,35,dame,Oslo
0:51:32,3,27,dame,Bergen
0:39:39,2,38,herre,Oslo
0:38:28,3,38,dame,Kristiansand
0:59:52,3,68,herre,Oslo
0:26:44,3,59,herre,Oslo
0:47:20,3,23,dame,Tromsø
0:42:34,5,60,herre,Oslo
0:27:53,5,43,herre,Bergen
0:42:05,3,61,herre,Oslo
0:42:29,3,40,dame,Bergen
0:24:37,4,21,herre,Tromsø
0:33:02,7,22,herre,Oslo
0:42:28,3,19,dame,Oslo
0:34:14,10,42,dame,Oslo
0:51:54,6,62,dame,Kristiansand
0:46:39,3,42,dame,Bergen
0:53:58,1,35,dame,Tromsø
0:31:31,9,51,herre,Grimstad
0:27:12,3,28,herre,Tromsø
0:51:51,3,21,dame,Grimstad
0:29:15,11,43,herre,Bergen
0:33:35,11,56,dame,Oslo
0:33:53,1,38,herre,Oslo
0:51:11,5,32,dame,Tromsø
0:42:41,5,39,dame,Bergen
0:41:01,1,42,herre,Grimstad
0:42:33,8,32,dame,Grimstad
0:39:24,3,22,herre,Tromsø
0:48:32,2,64,herre,Oslo
0:18:33,11,43,herre,Tromsø
0:32:34,4,34,herre,Tromsø
0:44:17,3,23,dame,Bergen
0:37:00,5,24,dame,Bergen
0:25:35,3,21,herre,Bergen
0:41:11,13,22,dame,Kristiansand
0:44:05,1,36,herre,Kristiansand
0:52:24,5,64,dame,Oslo
0:35:25,10,40,herre,Kristiansand
0:35:44,2,41,herre,Bergen
0:37:40,3,25,herre,Grimstad
0:38:31,4,55,herre,Bergen
0:47:20,3,31,dame,Oslo
0:45:25,1,39,herre,Grimstad
0:55:12,3,34,dame,Grimstad
0:34:10,2,41,herre,Kristiansand
0:41:29,7,61,herre,Tromsø
0:36:14,4,35,herre,Bergen
0:32:36,3,66,herre,Tromsø
0:39:32,4,32,herre,Oslo
0:43:34,5,56,dame,Grimstad
0:31:38,9,36,herre,Kristiansand
0:44:29,3,42,dame,Grimstad
0:36:52,10,27,dame,Tromsø
0:43:19,3,43,dame,Grimstad
0:38:23,7,48,dame,Bergen
0:35:22,11,36,dame,Bergen
0:53:30,3,52,dame,Bergen
0:34:03,3,39,herre,Grimstad
0:58:11,1,55,dame,Kristiansand
0:40:38,1,52,herre,Kristiansand
0:36:47,3,32,herre,Grimstad
0:51:23,4,30,dame,Tromsø
0:36:36,3,40,herre,Bergen
0:36:47,1,36,herre,Bergen
0:42:32,6,39,herre,Tromsø
0:58:59,10,68,dame,Bergen
0:56:39,1,49,dame,Bergen
0:36:08,9,37,dame,Grimstad
0:53:11,6,59,dame,Grimstad
0:38:34,12,24,dame,Oslo
0:37:36,3,33,dame,Grimstad
0:46:51,3,48,dame,Grimstad
0:45:02,9,61,dame,Kristiansand
0:32:39,6,54,herre,Bergen
0:40:43,3,21,herre,Tromsø
