ProductID,FatContent,Visibility,StoreType,SizeStore,MRP,Sales
FDK52,Low Fat,0.079152918,Supermarket Type1,High,223.8062,4288.4178
FDW11,Low Fat,0.048741487,Supermarket Type1,High,60.4194,990.7104
FDC03,reg,0.071958197,Supermarket Type1,Medium,195.3794,3511.4292
FDR43,Low Fat,0.162147349,Supermarket Type2,Medium,37.719,549.285
FDL14,reg,0.05382735,Grocery Store,,155.2972,311.5944
FDP39,Low Fat,0.069565759,Supermarket Type1,,52.4324,571.2564
FDG29,Low Fat,0.056019324,Supermarket Type3,Medium,40.0454,419.454
DRH15,Low Fat,0.109911272,Supermarket Type1,Small,41.9428,1537.9979999999996
FDT11,Regular,0.029366813,Supermarket Type1,Small,187.7556,3755.112
FDU48,Low Fat,0.055347985,Supermarket Type1,Small,131.5284,1581.9408
FDY12,Regular,-99.0,Supermarket Type1,High,49.2008,657.8104
FDS44,Regular,0.156926608,Supermarket Type1,,238.3538,5528.1374
NCP06,Low Fat,0.039405676,Supermarket Type2,Medium,149.8366,2267.049
DRH23,Low Fat,0.17017651600000006,Supermarket Type1,High,55.2614,718.3982
FDA16,Low Fat,0.033777629,Supermarket Type3,Medium,222.8456,7073.4592
FDT45,Low Fat,0.05754691400000001,Supermarket Type2,Medium,55.8956,491.3604
FDE56,Regular,0.16009590099999998,Supermarket Type1,,61.5194,1052.6298
FDA40,Regular,0.099832728,Supermarket Type1,,87.4856,263.6568
FDA39,Low Fat,0.012717946,Supermarket Type1,Small,40.2822,628.5152
NCB19,LF,0.090278634,Supermarket Type1,Small,86.7882,1975.4286
FDZ34,Low Fat,-99.0,Supermarket Type1,High,191.882,3861.64
FDV22,Regular,0.009958941,Supermarket Type1,,157.963,2816.3340000000007
FDO40,Low Fat,0.032678839,Supermarket Type1,Medium,150.7392,3131.9232
FDD21,Regular,-99.0,Supermarket Type1,High,115.0176,4122.6336
FDO36,Low Fat,0.077849003,Supermarket Type1,High,179.166,3056.022
FDV34,Regular,0.011443222,Supermarket Type1,Medium,73.5038,1478.076
NCY18,Low Fat,0.031214809,Supermarket Type1,,177.1054,2626.581
NCM54,LF,0.051146565,Supermarket Type2,Medium,127.3678,3306.3628
FDB59,Low Fat,0.015302653,Supermarket Type1,Medium,198.0084,793.6336
FDS45,Regular,0.04937018,Grocery Store,,106.7622,211.7244
FDV24,Low Fat,-99.0,Supermarket Type1,Medium,148.705,1198.44
FDD46,Low Fat,0.236433601,Grocery Store,,155.5998,153.7998
FDQ39,Low Fat,0.081372267,Supermarket Type2,Medium,191.4846,3057.3536
FDD52,Regular,0.18329488,Supermarket Type1,Small,111.657,1537.9979999999996
FDL39,Regular,0.06358934,Supermarket Type2,Medium,179.4318,360.8636
FDV02,Low Fat,0.060792265,Supermarket Type2,Medium,170.4106,513.3318
FDE11,Regular,-99.0,Supermarket Type1,Small,184.3924,4257.1252
NCU54,Low Fat,0.098775709,Supermarket Type1,Medium,208.927,7130.718000000002
FDR43,Low Fat,0.270300331,Grocery Store,,38.319,109.857
FDD51,low fat,0.119852889,Supermarket Type1,High,44.9744,498.0184
FDO60,LF,0.034563936,Supermarket Type1,,45.3086,490.6946
NCS06,Low Fat,0.031710329,Supermarket Type1,High,263.091,5522.811
FDX50,LF,0.074778547,Supermarket Type1,,110.7228,1657.842
FDQ55,Regular,0.013035608999999998,Supermarket Type1,Small,114.7834,3455.502
FDL52,Regular,0.046277956,Supermarket Type2,Medium,36.7506,75.9012
FDK52,Low Fat,0.07937949999999999,Supermarket Type1,,226.1062,6771.186
NCO02,Low Fat,0.073783159,Supermarket Type1,,66.0142,988.713
NCO30,Low Fat,0.01572192,Supermarket Type1,Small,185.6608,918.804
FDA33,LF,0.033952603,Supermarket Type1,Medium,148.2076,3399.5748
FDB12,Regular,0.105220024,Supermarket Type1,High,102.7648,1142.5128
FDT40,Low Fat,0.095715608,Supermarket Type1,High,125.8678,3560.6984
NCO05,Low Fat,0.046822808,Supermarket Type1,,99.3384,2759.0752
FDR32,Regular,-99.0,Supermarket Type1,Medium,227.5694,3653.9104
FDM04,Regular,0.04731256,Supermarket Type2,Medium,50.7666,512.6659999999998
DRL01,Regular,0.077108099,Supermarket Type1,High,232.8958,5608.6992
FDQ56,Low Fat,0.106027474,Supermarket Type2,Medium,83.9908,1426.1436
FDH08,Low Fat,0.01742908,Supermarket Type1,Small,229.601,6201.927
NCQ06,Low Fat,0.073229342,Grocery Store,Small,254.1014,255.0014
FDG16,Low Fat,0.157257637,Grocery Store,Small,215.0192,1078.596
FDZ40,Low Fat,0.039988162,Supermarket Type3,Medium,55.7298,1024.6662
FDY51,Low Fat,0.081119484,Supermarket Type1,Small,220.0798,1322.2788
NCN41,Low Fat,0.052421981,Supermarket Type2,Medium,123.773,1231.73
NCM17,Low Fat,0.070791391,Supermarket Type3,Medium,46.4086,2007.387
FDP39,Low Fat,0.069817659,Supermarket Type1,,53.5324,830.9184
FDZ08,Regular,0.109971578,Supermarket Type1,Small,82.7592,577.9144
FDU03,Regular,0.091950972,Supermarket Type2,Medium,184.2292,1277.0044
FDZ49,Regular,0.133145617,Supermarket Type1,Small,218.4798,2203.798
NCX30,LF,0.046609281,Grocery Store,Small,248.6776,495.3552
FDV08,Low Fat,0.028652919,Supermarket Type1,,40.5454,545.2902
FDB15,Low Fat,0.136696892,Supermarket Type1,High,264.5568,5536.7928
FDY49,Regular,0.012002075,Supermarket Type1,High,165.3184,990.7104
FDF24,reg,0.025513973,Supermarket Type1,,83.7934,1474.0812
DRK47,Low Fat,0.06419430400000001,Supermarket Type1,,229.4694,2055.3246
DRD37,Low Fat,0.013920032,Supermarket Type1,,45.006,792.302
FDH40,Regular,0.079251097,Supermarket Type2,Medium,79.2276,649.8208
FDL12,Regular,0.121043709,Supermarket Type3,Medium,59.422,1078.596
FDW11,Low Fat,0.048545853,Supermarket Type3,Medium,60.1194,1114.5492
NCE06,LF,0.091467933,Supermarket Type1,Small,159.7894,1294.3152
FDF32,Low Fat,-99.0,Supermarket Type2,Medium,196.3426,1384.1982
DRI47,Low Fat,0.020916223,Supermarket Type1,Small,141.8128,1869.5664
DRA12,LF,-99.0,Supermarket Type1,Small,141.9154,992.7078
FDX45,Low Fat,0.104768536,Supermarket Type1,High,155.16299999999995,2972.797
FDR35,Low Fat,0.020680499,Supermarket Type1,High,197.2742,2587.9646
FDK03,Regular,0.123727659,Grocery Store,,253.0356,254.3356
NCJ18,Low Fat,0.16380550900000002,Supermarket Type1,High,117.6124,3910.9092
FDN48,Low Fat,0.065082452,Supermarket Type1,,93.0804,2113.2492
FDZ59,Regular,0.182128363,Grocery Store,Small,165.65,665.8
FDB57,Regular,0.01871404,Supermarket Type3,Medium,223.4772,7116.0704
DRP35,Low Fat,0.159096908,Grocery Store,Small,129.3336,127.8336
FDZ59,Regular,0.103935018,Supermarket Type1,High,166.85,5326.4
FDU58,Regular,0.029129907000000007,Supermarket Type2,Medium,188.4898,4677.245
FDL09,Regular,0.128011859,Supermarket Type1,Small,166.8816,1845.5976
FDY38,Regular,0.119850541,Supermarket Type1,,234.53,6524.84
FDI46,Low Fat,0.073985248,Supermarket Type3,Medium,252.5724,3271.7412
FDL03,Regular,0.027233781,Supermarket Type1,,197.511,982.055
DRC25,Low Fat,0.079440262,Grocery Store,Small,86.7882,85.8882
FDU60,Regular,0.060022526,Supermarket Type1,,168.7132,6426.3016
FDP25,Low Fat,0.02110482,Supermarket Type3,Medium,217.0824,6769.8544
FDO57,Low Fat,0.181958524,Grocery Store,,161.0578,481.3734
FDQ09,Low Fat,0.058222587,Supermarket Type1,Medium,114.8834,3340.3186
NCY05,Low Fat,0.054723717000000005,Supermarket Type3,Medium,36.6874,1058.622
FDA20,Low Fat,0.066724663,Supermarket Type1,Medium,187.724,1491.392
FDF16,Low Fat,0.144167934,Grocery Store,,146.3076,886.8456
NCG07,Low Fat,0.052458358,Supermarket Type1,High,188.753,3795.06
FDR46,Low Fat,0.139985583,Supermarket Type2,Medium,145.276,2490.092
FDP22,Regular,0.099286298,Supermarket Type1,Medium,49.8666,563.9326
FDL45,Low Fat,0.037680711,Supermarket Type1,Small,123.7704,3129.26
NCF42,Low Fat,0.16806490899999998,Supermarket Type2,Medium,176.2712,1230.3984
FDD04,Low Fat,0.090111173,Supermarket Type1,Medium,141.3154,3261.7542
FDC45,Low Fat,0.136286138,Supermarket Type2,Medium,170.9106,1197.7742
FDI40,reg,0.125857678,Supermarket Type1,,100.5358,2111.2518
FDQ11,Regular,0.067700925,Supermarket Type1,Small,256.5988,2055.9904
DRM48,Low Fat,0.112896669,Supermarket Type1,Small,36.0848,1193.1136
FDS12,Low Fat,0.173973652,Supermarket Type1,High,126.5362,1761.7068
FDR46,Low Fat,-99.0,Supermarket Type1,,146.076,2636.568
NCO02,Low Fat,0.073516952,Supermarket Type1,,65.9142,790.9704
FDQ52,Low Fat,0.119285634,Supermarket Type1,High,247.4434,2980.1208
FDY28,Regular,0.153011599,Supermarket Type1,,215.2218,3419.5488
FDE32,Low Fat,0.04875891,Supermarket Type1,Small,37.3506,834.9132
FDJ58,Regular,0.105276162,Supermarket Type1,Small,173.2764,3779.0808
FDJ27,Regular,0.122123201,Supermarket Type1,,100.7674,814.9392
NCM18,Low Fat,0.082970667,Supermarket Type1,Medium,60.0194,1114.5492
FDA02,Regular,0.029782937,Supermarket Type1,,146.3786,866.8716
FDT26,Regular,0.067953506,Supermarket Type1,Small,119.044,2396.88
DRD60,Low Fat,0.03722507,Supermarket Type1,Small,182.4634,1999.3974
NCR18,Low Fat,0.020487625,Supermarket Type1,Small,44.0112,468.7232
FDO27,Regular,0.179077475,Supermarket Type1,Small,94.3752,1342.2528
FDP25,low fat,0.037131628,Grocery Store,Small,216.4824,218.3824
FDQ51,Regular,0.017547958,Supermarket Type1,Small,48.3718,614.5334
NCH07,Low Fat,0.093191195,Supermarket Type1,,158.1604,1426.1436
FDP44,Regular,0.079875237,Supermarket Type1,,102.7332,1537.9979999999996
NCP55,Low Fat,0.01125332,Supermarket Type1,,57.0614,939.4438
FDO09,Regular,0.125170423,Supermarket Type1,High,261.491,3418.883
FDP38,Low Fat,0.032152004,Supermarket Type1,Medium,50.6008,404.8064
FDI48,Regular,0.056033565,Supermarket Type1,,51.4666,974.0654
FDS58,Regular,0.021049215,Supermarket Type1,,161.0578,2406.867
FDJ55,Regular,0.023526504,Supermarket Type1,Small,223.5404,5626.01
NCF06,Low Fat,0.020229757,Supermarket Type1,Medium,260.8962,5956.9126
FDF41,Low Fat,0.131445848,Supermarket Type1,,246.846,6404.996
NCL05,Low Fat,0.083862625,Grocery Store,Small,44.077,216.385
FDT24,reg,0.18614827,Supermarket Type1,Medium,78.2328,1158.492
FDK08,Regular,0.204713036,Grocery Store,,101.0016,202.4032
FDU55,Low Fat,0.036057562,Supermarket Type2,Medium,260.3278,2342.9502
NCY18,Low Fat,0.031327839,Supermarket Type1,,174.6054,2976.7918
FDS11,Regular,0.055558509000000006,Supermarket Type1,Small,224.7088,3131.9232
FDC28,Low Fat,-99.0,Grocery Store,Small,109.9254,108.5254
FDR59,Regular,0.06386355099999999,Supermarket Type1,Small,262.3594,4448.2098
DRE15,Low Fat,-99.0,Supermarket Type1,,75.7012,1442.1228
FDP19,Low Fat,-99.0,Supermarket Type1,Medium,128.4652,2841.6344
DRN47,Low Fat,0.016852909,Supermarket Type1,Medium,180.666,2876.256
FDJ34,Regular,0.094037241,Supermarket Type2,Medium,124.5704,1001.3632
FDX21,Low Fat,0.085312137,Supermarket Type2,Medium,107.4912,982.7208
FDI57,Low Fat,0.053764023,Supermarket Type3,Medium,195.7768,3547.3824
NCI42,Low Fat,0.010365546,Supermarket Type1,Small,207.0954,3125.931
FDL03,Regular,0.027135522,Supermarket Type1,,196.311,3142.576
FDX37,Low Fat,-99.0,Supermarket Type1,High,100.57,1398.18
FDW57,reg,0.116148596,Supermarket Type2,Medium,176.0028,4427.57
FDX14,Low Fat,0.075363922,Supermarket Type1,,73.8354,1956.1204
FDD09,Low Fat,0.021496403,Supermarket Type1,Small,180.5976,3078.6592
FDM09,Regular,0.085931544,Supermarket Type1,Small,169.679,1018.674
NCW54,Low Fat,0.096806008,Supermarket Type2,Medium,56.2588,687.1056
DRL11,low fat,0.04778563,Supermarket Type3,Medium,156.5946,3787.0704
FDJ58,Regular,0.105725004,Supermarket Type2,Medium,169.9764,2748.4224
FDX21,Low Fat,0.148764535,Grocery Store,Small,111.1912,109.1912
FDA20,Low Fat,0.066997921,Supermarket Type1,,186.524,2609.936
FDL34,Low Fat,0.040938155,Supermarket Type1,Small,141.1496,4516.7872
FDL38,Regular,0.014661762,Supermarket Type3,Medium,89.1172,2319.6472
DRL11,LF,0.048213766,Supermarket Type2,Medium,159.6946,3629.2758
FDO40,Low Fat,0.032761024,Supermarket Type2,Medium,148.8392,2087.9488
DRZ24,Low Fat,-99.0,Supermarket Type1,,121.644,1557.9720000000002
FDM52,Low Fat,0.025988508,Supermarket Type1,Small,146.6076,2364.9216
FDM52,Low Fat,0.026140452,Supermarket Type1,,149.0076,4138.6128
FDV49,low fat,0.025932408,Supermarket Type2,Medium,264.7226,3171.8712
FDF47,Low Fat,0.098170402,Supermarket Type1,,224.0746,2243.746
FDF56,Regular,0.119439636,Supermarket Type1,Small,182.1976,724.3904
FDW12,Regular,0.059540542,Grocery Store,,143.6444,145.1444
FDY09,Low Fat,0.044122209,Grocery Store,Small,173.8054,175.1054
FDY55,Low Fat,0.08130482900000001,Supermarket Type1,Small,258.4988,4111.9808
FDU36,Low Fat,0.081014461,Grocery Store,Small,98.8384,492.692
NCR06,Low Fat,0.006775666999999999,Supermarket Type1,Medium,42.9112,1022.6688
FDW24,Low Fat,0.03749705,Supermarket Type1,Small,49.9034,194.4136
FDF16,Low Fat,0.086060695,Supermarket Type1,High,149.8076,2808.3444
NCR18,Low Fat,0.020519478,Supermarket Type1,Medium,42.5112,852.2239999999998
DRD01,Regular,0.061163967,Supermarket Type1,Small,56.5614,828.921
FDS15,Regular,0.07821891,Supermarket Type1,,107.6596,323.5788
FDT19,Regular,0.14492016,Supermarket Type1,High,174.708,2942.836
FDE59,Low Fat,0.062235983,Supermarket Type1,High,34.5532,359.532
FDE04,Regular,0.030166924,Grocery Store,,179.766,719.064
NCV17,Low Fat,0.016104504,Supermarket Type1,Small,130.2626,2360.9268
FDC17,LF,0.01544786,Supermarket Type1,High,211.2928,2735.1064
FDI45,Low Fat,0.037574137,Supermarket Type1,Small,174.2054,3677.2134
FDZ33,Low Fat,0.106876976,Supermarket Type3,Medium,146.7076,3842.9976
FDJ56,Low Fat,0.32111501,Grocery Store,Small,100.77,199.74
FDN25,Regular,0.061124626,Supermarket Type1,High,58.5588,171.7764
FDC10,Regular,0.127599399,Grocery Store,Small,118.9098,120.5098
FDQ22,Low Fat,0.029785889,Supermarket Type1,Medium,38.9822,628.5152
NCR54,Low Fat,-99.0,Supermarket Type1,Small,198.211,2946.165
DRK11,Low Fat,0.010762387,Supermarket Type1,Small,149.5392,1789.6704
DRI37,Low Fat,0.108206497,Supermarket Type1,,58.3904,468.7232
FDX37,Low Fat,0.063127333,Supermarket Type1,Medium,100.47,1597.92
FDF05,Low Fat,0.02687089,Supermarket Type1,Small,264.491,3681.874
FDW36,Low Fat,0.099681705,Grocery Store,Small,107.4622,317.5866
FDI04,Regular,0.072898645,Supermarket Type1,Small,198.1426,1977.426
FDB04,Regular,0.06335453099999999,Supermarket Type1,,88.9856,1230.3984
FDU38,Low Fat,0.082534287,Supermarket Type1,Small,191.1504,4410.2592
FDY28,Regular,0.152024355,Supermarket Type1,High,211.8218,1496.0526
FDP20,Low Fat,0.045669236,Supermarket Type1,Small,126.402,1012.016
FDC29,Regular,0.024342578,Supermarket Type1,,113.6176,2862.94
FDR45,Low Fat,0.028988288,Supermarket Type1,Medium,239.2222,6692.6216
NCC42,Low Fat,0.044908404000000006,Supermarket Type1,Small,140.2838,1404.838
NCF42,Low Fat,0.168329848,Supermarket Type1,,176.7712,2812.3392
FDZ45,Low Fat,0.111936685,Grocery Store,,198.8084,992.042
FDB23,Regular,0.005620213000000001,Supermarket Type1,,226.6062,5191.2426
FDC41,Low Fat,0.117095014,Supermarket Type1,Medium,78.067,1148.505
FDA10,LF,0.248301532,Grocery Store,Small,124.1072,245.0144
NCM26,LF,0.023274107,Supermarket Type1,,154.134,2909.546
FDZ58,Low Fat,0.091354948,Grocery Store,Small,122.3072,122.5072
FDW35,Low Fat,0.011087128,Supermarket Type1,Small,41.4454,1468.089
FDX32,Regular,0.099839365,Supermarket Type1,Small,143.3786,1733.7432
FDK40,Low Fat,0.021938404,Supermarket Type2,Medium,264.691,5785.802
FDD04,Low Fat,0.090480206,Supermarket Type1,,142.4154,1985.4156
FDP28,Regular,0.080640478,Supermarket Type1,Small,262.6936,4175.8976
NCL42,Low Fat,0.040338009,Supermarket Type1,High,246.7144,6615.3888
DRB13,Regular,0.007043008000000002,Supermarket Type1,Small,190.353,569.259
FDC33,Regular,0.069219165,Supermarket Type2,Medium,196.5768,2759.0752
FDO58,Low Fat,0.039569689,Supermarket Type1,Small,165.9526,2631.2416
FDE34,Low Fat,0.180588082,Grocery Store,,182.2634,363.5268
NCE19,Low Fat,0.09301462,Supermarket Type1,Small,52.7956,1037.3164
NCJ18,LF,0.274405193,Grocery Store,,117.1124,355.5372
FDF52,Low Fat,0.06688712299999999,Supermarket Type1,Medium,183.9292,3283.7256
FDY04,Regular,0.042468413,Supermarket Type1,Small,162.421,1468.089
DRF49,Low Fat,0.071188446,Supermarket Type1,Medium,111.9518,1138.518
FDX27,Regular,0.191008614,Grocery Store,,92.8436,189.0872
FDV28,Regular,0.15959547300000002,Supermarket Type1,High,32.8558,339.55800000000005
FDE33,Regular,0.08690553599999999,Grocery Store,Small,78.8644,314.2576
FDQ37,Low Fat,0.08918638699999999,Supermarket Type1,High,193.3478,6006.1818
NCG30,LF,0.112321218,Supermarket Type1,Small,123.6046,2988.1104
NCH29,Low Fat,0.034668802,Supermarket Type1,,98.5726,1761.7068
FDV20,Regular,-99.0,Supermarket Type1,,129.0678,3560.6984
FDG57,Low Fat,0.072592873,Supermarket Type2,Medium,48.5034,874.8612
FDU60,Regular,0.059889718,Supermarket Type1,Small,168.5132,2874.9244
NCH30,Low Fat,0.112402118,Grocery Store,,112.986,113.186
NCM29,Low Fat,0.029529474,Grocery Store,,132.6626,262.3252
FDB12,Regular,0.105736638,Supermarket Type2,Medium,104.4648,2181.1608
FDD53,Low Fat,0.044291251,Supermarket Type1,Medium,43.3454,503.3448
FDI44,Low Fat,0.100388706,Supermarket Type1,Medium,76.0328,1853.5872
FDW56,Low Fat,0.070556945,Supermarket Type3,Medium,191.2162,7504.2318
FDA01,Regular,0.054599767,Supermarket Type2,Medium,59.4904,644.4944
FDG47,Low Fat,0.069560905,Supermarket Type1,High,263.0252,2885.5772
FDT40,Low Fat,-99.0,Supermarket Type1,Small,125.2678,1017.3424
FDU20,Regular,0.021453493,Supermarket Type1,Small,120.3098,2530.7058
NCP41,Low Fat,0.016276741,Supermarket Type2,Medium,109.8596,1617.894
FDW36,LF,0.056656942,Supermarket Type3,Medium,106.2622,2328.9684
FDN31,Low Fat,0.072994847,Supermarket Type1,Medium,189.253,1328.271
NCU54,Low Fat,0.165073642,Grocery Store,,207.727,209.727
FDS01,Low Fat,0.017744998999999997,Supermarket Type1,Small,177.9686,1244.3802
FDA23,LF,0.047453947,Supermarket Type1,,101.7016,1518.024
FDY08,Regular,0.171422166,Supermarket Type1,,139.1838,1685.8056
FDJ28,Low Fat,0.021860985,Supermarket Type1,Small,193.3162,3078.6592
DRF36,Low Fat,0.023577298,Supermarket Type1,Small,192.6846,2866.269
FDH44,Regular,0.043304681,Grocery Store,,147.5418,294.2836
NCY54,Low Fat,0.177971115,Supermarket Type1,Medium,174.0422,2069.3064
FDR59,Regular,0.106894492,Grocery Store,,260.4594,1046.6376
DRA59,Regular,0.127927931,Supermarket Type1,Small,184.8924,4442.2176
FDS55,Low Fat,0.081623275,Supermarket Type1,,148.0734,1930.1542
FDZ28,Regular,0.051596927,Supermarket Type1,,128.0678,1780.3492
DRG49,Low Fat,0.067592098,Supermarket Type1,,246.0486,7086.1094
FDH21,Low Fat,0.054670967,Grocery Store,Small,158.6604,316.9208
NCN19,Low Fat,0.012089478999999998,Supermarket Type1,High,189.853,3415.554
FDP25,Low Fat,0.021250528,Supermarket Type1,,216.5824,5241.1776
DRH59,Low Fat,0.05843345,Supermarket Type1,Small,74.738,1025.332
FDH09,Low Fat,0.05606697,Supermarket Type1,Small,50.7982,473.3838
NCK54,Low Fat,0.029569276,Supermarket Type1,Medium,115.015,2912.875
FDT21,Low Fat,0.0204332,Supermarket Type1,,248.9092,5976.2208
FDR12,Regular,0.055213281,Grocery Store,Small,172.4764,687.1056
FDS25,Regular,0.14080050000000002,Supermarket Type1,,111.4228,2984.1156
NCL05,Low Fat,0.047665717,Supermarket Type3,Medium,42.177,1255.033
NCI30,Low Fat,0.059268885,Supermarket Type1,,246.446,3695.19
FDJ26,Regular,0.084937098,Supermarket Type1,,214.0218,1068.609
FDA56,Low Fat,0.008778413,Supermarket Type1,Medium,122.4414,1583.9382
FDM33,Low Fat,-99.0,Supermarket Type2,Medium,220.4798,661.1394
FDP04,Low Fat,0.013834247,Supermarket Type1,Medium,62.7168,958.752
FDR55,Regular,0.132351411,Supermarket Type1,,190.3872,2836.308
NCZ54,Low Fat,0.082955719,Supermarket Type3,Medium,164.0552,5523.4768
NCA53,low fat,0.009893817,Supermarket Type1,Medium,50.3034,972.068
FDL20,Low Fat,-99.0,Supermarket Type1,Small,111.9886,3002.0922
FDT26,Regular,0.067940657,Supermarket Type1,Small,119.044,1198.44
NCZ06,Low Fat,0.094161662,Supermarket Type1,Small,251.9698,4566.0564
FDA04,Regular,0.067107448,Supermarket Type1,,258.1962,4402.9354
FDD29,Low Fat,0.018321361,Supermarket Type3,Medium,255.3698,4819.7262
FDS56,Regular,0.038756864,Supermarket Type1,Small,260.7252,6033.4796
FDT07,Regular,0.07725473599999999,Supermarket Type1,High,257.633,1537.9979999999996
FDT58,Low Fat,0.08630486,Supermarket Type2,Medium,168.0816,2181.1608
FDJ10,Regular,0.128876537,Supermarket Type3,Medium,139.1838,4916.933
FDN25,Regular,0.061163967,Supermarket Type1,Small,59.2588,801.6232
DRC27,Low Fat,0.058220302,Supermarket Type1,,247.4802,1474.0812
FDA38,Low Fat,0.025519534,Supermarket Type1,Medium,238.7538,3605.307
FDM56,Low Fat,0.070133177,Supermarket Type1,High,109.8912,873.5296
NCI43,Low Fat,0.025947095,Supermarket Type1,High,46.9376,575.2512
FDP36,Regular,0.091688111,Supermarket Type1,,49.0008,860.2136
DRK49,LF,-99.0,Grocery Store,Small,40.5138,40.6138
FDW32,Regular,0.165101585,Grocery Store,Small,87.7882,515.3292
NCW18,Low Fat,0.059417055,Supermarket Type1,Medium,237.9248,2133.2232
FDQ44,Low Fat,0.036287517000000005,Supermarket Type2,Medium,121.2756,2181.1608
FDL45,Low Fat,0.037764269,Supermarket Type1,,124.9704,2253.0672
DRB48,Regular,0.024848788,Supermarket Type1,Small,39.9822,746.3618
FDQ34,Low Fat,0.162903525,Supermarket Type2,Medium,104.9622,1482.0708
FDH17,Regular,0.016747538,Supermarket Type1,,98.6726,1272.3438
FDN08,Regular,0.147904328,Grocery Store,,116.6466,117.8466
FDK57,Low Fat,0.079904068,Supermarket Type3,Medium,120.044,4434.228
FDK10,Regular,0.040325274,Supermarket Type1,High,180.466,719.064
FDL39,Regular,0.06302467,Supermarket Type3,Medium,181.6318,1263.0226
